Unnamed: 0,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
395,1654733726,24.545,56.9,19,400,12714,19738,939.85,0.11,0.14,0.68,0.149,0.029,395,0
396,1654733727,24.553,56.97,15,400,12709,19734,939.842,0.11,0.15,0.71,0.16,0.033,396,0
397,1654733728,24.562,57.22,0,400,12725,19762,939.844,0.12,0.16,0.74,0.167,0.035,397,0
398,1654733729,24.57,56.97,0,400,12738,19773,939.846,0.12,0.16,0.74,0.167,0.035,398,0
399,1654733730,24.578,56.35,0,400,12734,19764,939.843,0.13,0.17,0.84,0.185,0.036,399,0
400,1654733731,24.587,55.68,0,400,12732,19772,939.843,0.15,0.2,0.97,0.211,0.041,400,0
401,1654733732,24.595,55.0,1,400,12731,19763,939.847,0.19,0.24,1.2,0.26,0.049,401,0
402,1654733733,24.604,54.41,7,400,12729,19772,939.846,0.2,0.26,1.27,0.274,0.052,402,0
403,1654733734,24.612,53.86,0,400,12737,19767,939.851,0.21,0.27,1.33,0.287,0.054,403,0
404,1654733735,24.62,53.34,8,400,12726,19762,939.837,0.21,0.27,1.33,0.287,0.054,404,0
405,1654733736,24.628,52.92,0,400,12725,19758,939.826,0.22,0.28,1.38,0.295,0.053,405,0
406,1654733737,24.637,52.55,8,400,12729,19759,939.836,0.23,0.29,1.43,0.303,0.054,406,0
407,1654733738,24.645,52.17,6,400,12728,19756,939.832,0.23,0.29,1.46,0.307,0.055,407,0
408,1654733739,24.653,51.9,6,400,12734,19762,939.831,0.24,0.31,1.52,0.331,0.063,408,0
409,1654733740,24.661,51.64,1,400,12733,19769,939.838,0.24,0.31,1.53,0.332,0.063,409,0
410,1654733741,24.67,51.38,13,400,12729,19755,939.837,0.25,0.32,1.59,0.341,0.064,410,0
411,1654733742,24.678,51.15,7,400,12733,19766,939.825,0.25,0.32,1.58,0.34,0.063,411,0
412,1654733743,24.686,50.98,12,400,12732,19765,939.834,0.24,0.31,1.53,0.329,0.061,412,0
413,1654733744,24.694,50.83,12,400,12735,19761,939.838,0.25,0.32,1.59,0.336,0.059,413,0
414,1654733745,24.702,50.65,7,400,12734,19756,939.83,0.26,0.33,1.68,0.35,0.06,414,0
415,1654733746,24.71,50.49,7,400,12729,19750,939.833,0.27,0.34,1.71,0.356,0.061,415,0
416,1654733747,24.719,50.37,3,400,12734,19758,939.833,0.27,0.33,1.7,0.354,0.061,416,0
417,1654733748,24.727,50.24,20,400,12729,19748,939.83,0.26,0.33,1.67,0.349,0.06,417,0
418,1654733749,24.735,50.13,13,400,12735,19763,939.83,0.25,0.31,1.58,0.33,0.057,418,0
419,1654733750,24.743,50.05,8,400,12730,19763,939.827,0.24,0.3,1.53,0.319,0.055,419,0
420,1654733751,24.751,49.98,14,400,12729,19752,939.834,0.23,0.28,1.46,0.302,0.051,420,0
421,1654733752,24.759,49.9,0,400,12736,19764,939.829,0.22,0.28,1.43,0.296,0.05,421,0
422,1654733753,24.767,49.82,3,400,12737,19765,939.822,0.21,0.26,1.35,0.28,0.047,422,0
423,1654733754,24.775,49.73,11,400,12734,19759,939.827,0.2,0.25,1.3,0.27,0.046,423,0
424,1654733755,24.783,49.67,15,400,12739,19763,939.829,0.2,0.25,1.28,0.264,0.044,424,0
425,1654733756,24.791,49.59,13,400,12731,19758,939.836,0.2,0.24,1.26,0.259,0.043,425,0
426,1654733757,24.799,49.53,10,400,12738,19755,939.838,0.19,0.24,1.22,0.252,0.042,426,0
427,1654733758,24.807,49.37,40,400,12715,19729,939.842,0.18,0.22,1.14,0.234,0.039,427,0
428,1654733759,24.815,49.64,44,400,12710,19727,939.842,0.17,0.21,1.09,0.225,0.037,428,0
429,1654733760,24.823,50.15,36,400,12711,19725,939.839,0.16,0.19,0.99,0.204,0.034,429,0
430,1654733761,24.831,50.81,29,400,12720,19731,939.844,0.15,0.18,0.94,0.194,0.032,430,0
431,1654733762,24.839,51.38,43,400,12714,19731,939.837,0.15,0.18,0.93,0.189,0.03,431,0
432,1654733763,24.847,51.89,33,400,12722,19737,939.852,0.14,0.18,0.91,0.185,0.03,432,0
433,1654733764,24.854,52.44,33,400,12722,19737,939.844,0.13,0.17,0.86,0.175,0.028,433,0
434,1654733765,24.862,52.9,26,400,12721,19739,939.848,0.13,0.16,0.83,0.168,0.027,434,0
435,1654733766,24.87,53.26,30,400,12724,19739,939.84,0.12,0.15,0.76,0.154,0.025,435,0
436,1654733767,24.878,53.68,14,400,12723,19740,939.834,0.11,0.14,0.72,0.147,0.024,436,0
437,1654733768,24.886,54.05,23,400,12723,19741,939.819,0.1,0.12,0.65,0.132,0.021,437,0
438,1654733769,24.894,54.33,17,400,12726,19748,939.827,0.1,0.12,0.61,0.125,0.02,438,0
439,1654733770,24.901,54.6,12,400,12735,19752,939.831,0.09,0.11,0.59,0.12,0.019,439,0
440,1654733771,24.909,54.84,24,400,12727,19748,939.831,0.09,0.11,0.6,0.121,0.019,440,0
441,1654733772,24.917,55.1,13,400,12731,19754,939.84,0.1,0.12,0.64,0.128,0.02,441,0
442,1654733773,24.925,55.32,13,400,12735,19756,939.836,0.1,0.13,0.66,0.133,0.021,442,0
443,1654733774,24.932,55.48,23,400,12736,19754,939.842,0.11,0.13,0.68,0.137,0.021,443,0
444,1654733775,24.94,55.67,11,400,12734,19755,939.85,0.11,0.13,0.68,0.137,0.021,444,0
445,1654733776,24.948,55.85,11,400,12738,19757,939.832,0.1,0.13,0.66,0.132,0.021,445,0
446,1654733777,24.956,56.0,11,400,12741,19757,939.83,0.1,0.12,0.64,0.129,0.02,446,0
447,1654733778,24.963,56.15,8,400,12740,19749,939.835,0.19,0.23,1.23,0.241,0.035,447,0
448,1654733779,24.971,56.29,12,400,12737,19750,939.842,0.25,0.31,1.65,0.323,0.047,448,0
449,1654733780,24.979,56.38,18,400,12738,19755,939.839,0.28,0.33,1.8,0.349,0.049,449,0
450,1654733781,24.986,56.46,13,400,12747,19764,939.824,0.29,0.35,1.9,0.369,0.051,450,0
451,1654733782,24.994,56.61,16,400,12745,19760,939.83,0.3,0.36,1.95,0.377,0.052,451,0
452,1654733783,25.001,56.66,14,400,12743,19754,939.834,0.3,0.36,1.97,0.381,0.052,452,0
453,1654733784,25.009,56.76,6,400,12741,19756,939.815,0.3,0.36,1.95,0.377,0.052,453,0
454,1654733785,25.016,56.85,8,400,12745,19758,939.818,0.29,0.34,1.87,0.361,0.05,454,0
455,1654733786,25.024,56.91,4,400,12744,19766,939.824,0.29,0.34,1.86,0.356,0.047,455,0
456,1654733787,25.032,57.0,7,400,12743,19752,939.841,0.28,0.33,1.8,0.343,0.045,456,0
457,1654733788,25.039,57.22,0,400,12759,19771,939.833,0.28,0.32,1.8,0.342,0.044,457,0
458,1654733789,25.047,56.93,0,400,12777,19795,939.818,0.27,0.32,1.8,0.339,0.042,458,0
459,1654733790,25.054,55.72,0,400,12771,19795,939.821,0.27,0.32,1.77,0.334,0.042,459,0
460,1654733791,25.062,55.07,0,400,12766,19779,939.817,0.27,0.32,1.78,0.334,0.041,460,0
461,1654733792,25.069,54.47,0,400,12770,19790,939.818,0.27,0.31,1.75,0.33,0.041,461,0
462,1654733793,25.077,53.91,9,400,12768,19784,939.841,0.25,0.3,1.67,0.314,0.039,462,0
463,1654733794,25.084,53.42,5,400,12773,19784,939.839,0.25,0.29,1.62,0.304,0.038,463,0
464,1654733795,25.091,52.94,0,400,12774,19797,939.843,0.23,0.27,1.49,0.28,0.035,464,0
465,1654733796,25.099,52.56,7,400,12770,19784,939.835,0.22,0.25,1.42,0.268,0.033,465,0
466,1654733797,25.106,52.26,6,400,12764,19784,939.829,0.2,0.23,1.29,0.242,0.03,466,0
467,1654733798,25.114,51.95,9,400,12768,19786,939.829,0.19,0.22,1.22,0.229,0.028,467,0
468,1654733799,25.121,51.68,13,400,12761,19780,939.82,0.17,0.19,1.08,0.204,0.025,468,0
469,1654733800,25.128,51.44,10,400,12766,19776,939.817,0.16,0.18,1.02,0.191,0.024,469,0
470,1654733801,25.136,51.23,13,400,12766,19781,939.818,0.15,0.18,0.98,0.184,0.023,470,0
471,1654733802,25.143,51.03,4,400,12772,19778,939.835,0.15,0.17,0.96,0.179,0.022,471,0
472,1654733803,25.15,50.85,11,400,12766,19774,939.838,0.14,0.16,0.89,0.167,0.02,472,0
473,1654733804,25.158,50.57,16,400,12764,19777,939.824,0.12,0.15,0.82,0.153,0.019,473,0
474,1654733805,25.165,50.45,12,400,12769,19779,939.827,0.11,0.13,0.74,0.138,0.017,474,0
475,1654733806,25.172,50.31,5,400,12769,19775,939.831,0.11,0.12,0.7,0.131,0.016,475,0
476,1654733807,25.179,50.19,9,400,12772,19786,939.834,0.11,0.13,0.71,0.132,0.016,476,0
477,1654733808,25.187,50.11,4,400,12769,19782,939.834,0.11,0.12,0.7,0.131,0.016,477,0
478,1654733809,25.194,50.02,8,400,12777,19790,939.828,0.1,0.12,0.67,0.126,0.015,478,0
479,1654733810,25.201,49.93,11,400,12773,19779,939.828,0.1,0.12,0.65,0.122,0.015,479,0
480,1654733811,25.208,49.84,0,400,12771,19783,939.83,0.13,0.15,0.86,0.159,0.019,480,0
481,1654733812,25.215,49.77,11,400,12772,19778,939.825,0.15,0.17,0.97,0.179,0.021,481,0
482,1654733813,25.223,49.64,9,400,12779,19792,939.812,0.17,0.19,1.1,0.204,0.024,482,0
483,1654733814,25.23,49.62,3,400,12780,19794,939.827,0.18,0.18,1.21,0.188,0.004,483,0
484,1654733815,25.237,49.44,27,400,12759,19763,939.826,0.18,0.19,1.26,0.197,0.004,484,0
485,1654733816,25.244,49.74,38,400,12754,19752,939.843,0.2,0.21,1.36,0.213,0.005,485,0
486,1654733817,25.251,50.26,37,400,12757,19752,939.841,0.25,0.26,1.72,0.268,0.006,486,0
487,1654733818,25.258,50.89,32,400,12753,19755,939.83,0.26,0.27,1.81,0.282,0.006,487,0
488,1654733819,25.265,51.46,37,400,12757,19759,939.835,0.27,0.28,1.89,0.294,0.007,488,0
489,1654733820,25.272,51.99,37,400,12754,19756,939.828,0.27,0.28,1.89,0.294,0.007,489,0
490,1654733821,25.279,52.52,32,400,12760,19763,939.834,0.28,0.29,1.93,0.3,0.007,490,0
491,1654733822,25.286,52.98,29,400,12764,19758,939.83,0.28,0.29,1.91,0.298,0.007,491,0
492,1654733823,25.293,53.44,27,400,12766,19762,939.814,0.27,0.28,1.84,0.287,0.006,492,0
493,1654733824,25.3,53.81,18,400,12766,19769,939.821,0.26,0.27,1.79,0.279,0.006,493,0
494,1654733825,25.307,54.17,17,400,12774,19773,939.817,0.25,0.26,1.75,0.273,0.006,494,0
495,1654733826,25.314,54.46,22,400,12772,19760,939.817,0.25,0.26,1.71,0.267,0.006,495,0
496,1654733827,25.321,54.76,19,400,12779,19779,939.815,0.25,0.26,1.7,0.265,0.006,496,0
497,1654733828,25.328,55.01,11,400,12776,19772,939.815,0.24,0.25,1.67,0.261,0.006,497,0
498,1654733829,25.335,55.23,21,400,12779,19773,939.835,0.24,0.25,1.67,0.261,0.006,498,0
499,1654733830,25.342,55.45,13,400,12781,19780,939.831,0.25,0.26,1.7,0.265,0.006,499,0
500,1654733831,25.349,55.66,19,400,12777,19774,939.829,0.26,0.27,1.79,0.279,0.006,500,0
501,1654733832,25.356,55.86,11,400,12776,19774,939.826,0.27,0.28,1.84,0.287,0.006,501,0
502,1654733833,25.363,56.01,8,400,12776,19779,939.835,0.28,0.31,1.88,0.326,0.027,502,0
503,1654733834,25.37,56.16,12,400,12780,19771,939.844,0.29,0.32,1.93,0.336,0.028,503,0
504,1654733835,25.376,56.28,8,400,12783,19782,939.837,0.29,0.32,1.93,0.335,0.028,504,0
505,1654733836,25.383,56.42,12,400,12781,19777,939.842,0.28,0.31,1.86,0.324,0.027,505,0
506,1654733837,25.39,56.56,18,400,12782,19771,939.845,0.27,0.3,1.81,0.315,0.026,506,0
507,1654733838,25.397,56.64,8,400,12789,19783,939.838,0.29,0.32,1.92,0.332,0.027,507,0
508,1654733839,25.404,56.76,0,400,12786,19790,939.827,0.29,0.32,1.95,0.338,0.027,508,0
509,1654733840,25.41,56.86,14,400,12781,19777,939.816,0.29,0.32,1.95,0.337,0.027,509,0
510,1654733841,25.417,56.96,17,400,12782,19776,939.823,0.29,0.33,1.97,0.34,0.027,510,0
511,1654733842,25.424,57.01,10,400,12788,19790,939.824,0.3,0.33,1.99,0.344,0.028,511,0
512,1654733843,25.431,57.09,15,400,12788,19782,939.823,0.31,0.35,2.09,0.36,0.028,512,0
513,1654733844,25.437,57.14,7,400,12791,19786,939.827,0.35,0.38,2.32,0.399,0.031,513,0
514,1654733845,25.444,57.39,0,400,12810,19806,939.829,0.36,0.39,2.4,0.412,0.032,514,0
515,1654733846,25.451,57.16,0,400,12809,19809,939.828,0.38,0.42,2.53,0.433,0.033,515,0
516,1654733847,25.457,56.51,0,400,12813,19817,939.827,0.38,0.42,2.54,0.435,0.033,516,0
517,1654733848,25.464,55.84,0,400,12813,19807,939.831,0.37,0.41,2.48,0.426,0.033,517,0
518,1654733849,25.471,55.2,0,400,12809,19808,939.825,0.36,0.4,2.42,0.416,0.032,518,0
519,1654733850,25.477,54.57,3,400,12808,19804,939.83,0.34,0.37,2.27,0.39,0.03,519,0
520,1654733851,25.484,54.0,2,400,12812,19807,939.825,0.33,0.36,2.19,0.375,0.029,520,0
521,1654733852,25.491,53.51,5,400,12816,19809,939.816,0.3,0.33,2.0,0.343,0.026,521,0
522,1654733853,25.497,53.1,8,400,12805,19804,939.817,0.28,0.31,1.9,0.326,0.025,522,0
523,1654733854,25.504,52.7,12,400,12808,19801,939.82,0.27,0.3,1.8,0.309,0.024,523,0
524,1654733855,25.51,52.38,7,400,12807,19798,939.829,0.24,0.26,1.61,0.276,0.021,524,0
525,1654733856,25.517,52.07,11,400,12809,19805,939.85,0.23,0.25,1.51,0.26,0.02,525,0
526,1654733857,25.523,51.83,15,400,12807,19798,939.852,0.21,0.22,1.46,0.228,0.005,526,0
527,1654733858,25.53,51.57,18,400,12807,19804,939.847,0.21,0.22,1.46,0.228,0.005,527,0
528,1654733859,25.536,51.35,1,400,12809,19807,939.842,0.21,0.21,1.41,0.22,0.005,528,0
529,1654733860,25.543,51.18,6,400,12812,19798,939.832,0.2,0.21,1.37,0.214,0.005,529,0
530,1654733861,25.549,51.01,0,400,12809,19813,939.838,0.19,0.19,1.28,0.2,0.005,530,0
531,1654733862,25.556,50.86,0,400,12814,19818,939.832,0.18,0.19,1.23,0.191,0.004,531,0
532,1654733863,25.562,50.68,5,400,12810,19809,939.829,0.16,0.17,1.12,0.174,0.004,532,0
533,1654733864,25.569,50.59,15,400,12805,19800,939.833,0.15,0.16,1.06,0.165,0.004,533,0
534,1654733865,25.575,50.49,3,400,12813,19809,939.825,0.15,0.16,0.98,0.168,0.013,534,0
535,1654733866,25.582,50.39,12,400,12812,19803,939.818,0.14,0.16,0.96,0.166,0.013,535,0
536,1654733867,25.588,50.23,14,400,12814,19808,939.821,0.14,0.15,0.92,0.158,0.012,536,0
537,1654733868,25.594,50.15,11,400,12812,19809,939.821,0.15,0.15,1.01,0.157,0.004,537,0
538,1654733869,25.601,50.12,13,400,12816,19803,939.812,0.18,0.19,1.23,0.192,0.004,538,0
539,1654733870,25.607,50.0,12,400,12814,19802,939.817,0.2,0.21,1.36,0.213,0.005,539,0
540,1654733871,25.613,49.98,10,400,12817,19799,939.809,0.23,0.24,1.62,0.252,0.006,540,0
541,1654733872,25.62,49.89,11,400,12813,19802,939.804,0.24,0.25,1.69,0.263,0.006,541,0
542,1654733873,25.626,49.81,9,400,12810,19796,939.808,0.25,0.26,1.72,0.269,0.006,542,0
543,1654733874,25.632,49.74,12,400,12812,19802,939.816,0.26,0.27,1.78,0.278,0.006,543,0
544,1654733875,25.639,49.6,31,400,12801,19782,939.819,0.26,0.27,1.8,0.281,0.006,544,0
545,1654733876,25.645,49.86,30,400,12796,19786,939.824,0.26,0.27,1.78,0.277,0.006,545,0
546,1654733877,25.651,50.41,39,400,12795,19778,939.823,0.25,0.26,1.74,0.272,0.006,546,0
547,1654733878,25.657,51.04,34,400,12799,19786,939.82,0.24,0.25,1.65,0.257,0.006,547,0
548,1654733879,25.664,51.64,24,400,12801,19784,939.824,0.23,0.24,1.59,0.247,0.006,548,0
549,1654733880,25.67,52.17,26,400,12797,19779,939.823,0.21,0.22,1.45,0.227,0.005,549,0
550,1654733881,25.676,52.71,29,400,12802,19779,939.816,0.2,0.21,1.38,0.216,0.005,550,0
551,1654733882,25.682,53.2,34,400,12805,19794,939.824,0.18,0.19,1.25,0.194,0.004,551,0
552,1654733883,25.688,53.6,25,400,12805,19791,939.836,0.17,0.18,1.18,0.183,0.004,552,0
553,1654733884,25.694,53.98,17,400,12806,19797,939.83,0.15,0.16,1.04,0.163,0.004,553,0
554,1654733885,25.701,54.32,28,400,12807,19786,939.833,0.14,0.15,0.98,0.153,0.003,554,0
555,1654733886,25.707,54.64,18,400,12814,19797,939.827,0.12,0.13,0.86,0.134,0.003,555,0
556,1654733887,25.713,54.91,22,400,12814,19799,939.829,0.12,0.13,0.85,0.133,0.003,556,0
557,1654733888,25.719,55.54,16,400,12814,19797,939.828,0.12,0.12,0.82,0.128,0.003,557,0
558,1654733889,25.725,55.77,9,400,12819,19801,939.832,0.12,0.13,0.83,0.13,0.003,558,0
559,1654733890,25.731,55.97,18,400,12818,19799,939.838,0.12,0.12,0.83,0.129,0.003,559,0
560,1654733891,25.737,56.11,6,400,12823,19806,939.835,0.12,0.12,0.79,0.124,0.003,560,0
561,1654733892,25.743,56.24,1,400,12818,19807,939.835,0.11,0.12,0.77,0.12,0.003,561,0
562,1654733893,25.749,56.39,16,400,12815,19798,939.835,0.12,0.13,0.79,0.133,0.009,562,0
563,1654733894,25.755,56.55,16,400,12825,19807,939.835,0.12,0.13,0.79,0.134,0.009,563,0
564,1654733895,25.761,56.65,10,400,12823,19800,939.835,0.11,0.12,0.77,0.13,0.009,564,0
565,1654733896,25.767,56.75,1,400,12825,19811,939.835,0.11,0.12,0.75,0.127,0.009,565,0
566,1654733897,25.773,56.93,8,400,12820,19810,939.825,0.25,0.27,1.71,0.285,0.018,566,0
567,1654733898,25.779,57.02,0,400,12822,19807,939.832,0.33,0.36,2.22,0.37,0.023,567,0
568,1654733899,25.785,57.24,6,400,12825,19805,939.828,0.41,0.45,2.8,0.467,0.028,568,0
569,1654733900,25.791,57.44,0,400,12841,19838,939.83,0.43,0.46,2.89,0.482,0.029,569,0
570,1654733901,25.797,57.21,0,400,12853,19832,939.839,0.43,0.46,2.89,0.481,0.029,570,0
571,1654733902,25.803,56.63,0,400,12843,19826,939.839,0.41,0.45,2.79,0.465,0.028,571,0
572,1654733903,25.809,55.88,0,400,12849,19836,939.83,0.4,0.44,2.72,0.453,0.027,572,0
573,1654733904,25.815,55.23,2,400,12844,19827,939.83,0.37,0.41,2.53,0.422,0.026,573,0
574,1654733905,25.82,54.63,2,400,12844,19826,939.838,0.36,0.39,2.43,0.405,0.025,574,0
575,1654733906,25.826,54.06,0,400,12847,19835,939.844,0.33,0.35,2.21,0.368,0.022,575,0
576,1654733907,25.832,53.56,4,400,12853,19840,939.843,0.31,0.34,2.1,0.349,0.021,576,0
577,1654733908,25.838,53.13,9,400,12839,19824,939.832,0.29,0.32,1.98,0.329,0.02,577,0
578,1654733909,25.844,52.74,14,400,12840,19822,939.839,0.29,0.31,2.03,0.316,0.007,578,0
579,1654733910,25.85,52.4,16,400,12837,19814,939.832,0.29,0.3,2.0,0.312,0.007,579,0
580,1654733911,25.855,52.13,3,400,12849,19830,939.831,0.29,0.3,1.97,0.307,0.007,580,0
581,1654733912,25.861,51.84,0,400,12849,19830,939.827,0.28,0.31,1.92,0.321,0.02,581,0
582,1654733913,25.867,51.64,2,400,12841,19819,939.827,0.28,0.3,1.88,0.315,0.02,582,0
583,1654733914,25.873,51.42,11,400,12843,19813,939.843,0.27,0.3,1.84,0.308,0.019,583,0
584,1654733915,25.878,51.06,13,400,12842,19818,939.837,0.24,0.27,1.65,0.276,0.017,584,0
585,1654733916,25.884,50.93,8,400,12845,19824,939.833,0.22,0.24,1.5,0.252,0.016,585,0
586,1654733917,25.89,50.78,14,400,12841,19814,939.823,0.21,0.23,1.43,0.239,0.015,586,0
587,1654733918,25.895,50.63,9,400,12841,19821,939.825,0.2,0.21,1.39,0.217,0.005,587,0
588,1654733919,25.901,50.5,4,400,12848,19830,939.824,0.2,0.2,1.35,0.21,0.005,588,0
589,1654733920,25.907,50.43,13,400,12850,19818,939.825,0.18,0.19,1.25,0.195,0.004,589,0
590,1654733921,25.912,50.36,9,400,12843,19820,939.838,0.17,0.18,1.2,0.186,0.004,590,0
591,1654733922,25.918,50.25,1,400,12853,19826,939.834,0.16,0.17,1.13,0.177,0.004,591,0
592,1654733923,25.923,50.14,2,400,12850,19823,939.831,0.16,0.17,1.12,0.174,0.004,592,0
593,1654733924,25.929,50.07,4,400,12849,19824,939.839,0.17,0.17,1.15,0.179,0.004,593,0
594,1654733925,25.935,50.0,13,400,12854,19833,939.833,0.17,0.17,1.15,0.18,0.004,594,0
595,1654733926,25.94,49.94,3,400,12848,19822,939.835,0.17,0.19,1.17,0.195,0.012,595,0
596,1654733927,25.946,49.85,0,400,12852,19824,939.834,0.18,0.2,1.24,0.207,0.013,596,0
597,1654733928,25.951,49.83,11,400,12851,19829,939.824,0.19,0.2,1.27,0.212,0.013,597,0
598,1654733929,25.957,50.37,37,400,12829,19792,939.818,0.2,0.21,1.38,0.216,0.005,598,0
599,1654733930,25.962,50.95,32,400,12834,19812,939.828,0.2,0.2,1.35,0.211,0.005,599,0
600,1654733931,25.968,51.57,24,400,12832,19803,939.836,0.19,0.2,1.32,0.206,0.005,600,0
601,1654733932,25.973,52.62,39,400,12834,19797,939.856,0.19,0.21,1.3,0.217,0.014,601,0
602,1654733933,25.979,53.08,26,400,12841,19808,939.85,0.18,0.2,1.24,0.208,0.013,602,0
603,1654733934,25.984,53.51,25,400,12839,19808,939.845,0.18,0.19,1.2,0.201,0.013,603,0
604,1654733935,25.99,53.94,28,400,12842,19814,939.842,0.16,0.18,1.11,0.186,0.012,604,0
605,1654733936,25.995,54.57,16,400,12852,19820,939.842,0.15,0.16,1.01,0.169,0.011,605,0
606,1654733937,26.001,54.85,11,400,12847,19818,939.843,0.13,0.15,0.91,0.152,0.01,606,0
607,1654733938,26.006,55.12,17,400,12847,19813,939.828,0.13,0.14,0.86,0.144,0.009,607,0
608,1654733939,26.011,55.39,15,400,12851,19829,939.832,0.11,0.12,0.76,0.127,0.008,608,0
609,1654733940,26.017,55.63,18,400,12847,19819,939.836,0.11,0.11,0.71,0.12,0.008,609,0
610,1654733941,26.022,55.81,17,400,12846,19811,939.837,0.1,0.1,0.69,0.107,0.002,610,0
611,1654733942,26.027,56.03,22,400,12847,19819,939.838,0.1,0.1,0.69,0.107,0.002,611,0
612,1654733943,26.033,56.16,3,400,12855,19824,939.836,0.12,0.13,0.8,0.133,0.008,612,0
613,1654733944,26.038,56.36,0,400,12854,19822,939.844,0.13,0.14,0.92,0.143,0.003,613,0
614,1654733945,26.043,56.49,6,400,12853,19825,939.845,0.15,0.16,1.05,0.163,0.004,614,0
615,1654733946,26.049,56.61,8,400,12855,19824,939.841,0.16,0.16,1.08,0.168,0.004,615,0
616,1654733947,26.054,56.7,11,400,12858,19827,939.84,0.17,0.18,1.13,0.189,0.012,616,0
617,1654733948,26.059,56.83,10,400,12854,19827,939.839,0.17,0.19,1.16,0.194,0.012,617,0
618,1654733949,26.064,56.95,0,400,12852,19816,939.839,0.19,0.19,1.28,0.2,0.005,618,0
619,1654733950,26.07,57.04,11,400,12857,19826,939.847,0.19,0.2,1.3,0.203,0.005,619,0
620,1654733951,26.075,57.15,10,400,12855,19817,939.838,0.19,0.2,1.3,0.203,0.005,620,0
621,1654733952,26.08,57.23,10,400,12859,19826,939.845,0.21,0.22,1.45,0.227,0.005,621,0
622,1654733953,26.085,57.28,3,400,12864,19829,939.838,0.22,0.22,1.49,0.232,0.005,622,0
623,1654733954,26.09,57.35,7,400,12864,19833,939.841,0.22,0.23,1.5,0.233,0.005,623,0
624,1654733955,26.096,57.59,0,400,12879,19842,939.851,0.21,0.22,1.48,0.23,0.005,624,0
625,1654733956,26.101,57.34,0,400,12888,19849,939.856,0.2,0.21,1.41,0.22,0.005,625,0
626,1654733957,26.106,56.7,0,400,12881,19856,939.861,0.2,0.21,1.36,0.213,0.005,626,0
627,1654733958,26.111,56.01,0,400,12883,19847,939.856,0.19,0.2,1.31,0.204,0.005,627,0
628,1654733959,26.116,55.31,0,400,12886,19862,939.852,0.2,0.2,1.35,0.21,0.005,628,0
629,1654733960,26.121,54.71,3,400,12877,19853,939.848,0.21,0.22,1.45,0.226,0.005,629,0
630,1654733961,26.126,54.18,1,400,12883,19853,939.836,0.22,0.23,1.52,0.237,0.005,630,0
631,1654733962,26.131,53.71,10,400,12882,19845,939.833,0.23,0.24,1.58,0.246,0.006,631,0
632,1654733963,26.137,53.23,1,400,12887,19855,939.844,0.23,0.24,1.58,0.246,0.006,632,0
633,1654733964,26.142,52.85,6,400,12881,19850,939.839,0.24,0.25,1.67,0.261,0.006,633,0
634,1654733965,26.147,52.5,7,400,12882,19848,939.834,0.25,0.26,1.71,0.266,0.006,634,0
635,1654733966,26.152,52.18,0,400,12885,19856,939.831,0.25,0.26,1.71,0.266,0.006,635,0
636,1654733967,26.157,51.97,11,400,12876,19842,939.841,0.25,0.26,1.73,0.27,0.006,636,0
637,1654733968,26.162,51.72,9,400,12881,19846,939.838,0.25,0.26,1.72,0.269,0.006,637,0
638,1654733969,26.167,51.48,10,400,12876,19843,939.844,0.25,0.26,1.7,0.264,0.006,638,0
639,1654733970,26.172,51.33,6,400,12871,19844,939.835,0.23,0.24,1.61,0.251,0.006,639,0
640,1654733971,26.176,51.17,8,400,12878,19842,939.835,0.23,0.23,1.55,0.242,0.005,640,0
641,1654733972,26.181,51.04,3,400,12883,19848,939.821,0.22,0.23,1.54,0.24,0.005,641,0
642,1654733973,26.186,50.86,11,400,12880,19842,939.805,0.24,0.25,1.63,0.254,0.006,642,0
643,1654733974,26.191,50.71,10,400,12879,19845,939.809,0.25,0.26,1.71,0.266,0.006,643,0
644,1654733975,26.196,50.59,0,400,12885,19859,939.81,0.26,0.27,1.78,0.278,0.006,644,0
645,1654733976,26.201,50.52,8,400,12883,19840,939.813,0.27,0.28,1.88,0.293,0.007,645,0
646,1654733977,26.206,50.41,3,400,12889,19852,939.819,0.29,0.3,1.98,0.308,0.007,646,0
647,1654733978,26.211,50.32,10,400,12879,19843,939.813,0.29,0.3,1.98,0.309,0.007,647,0
648,1654733979,26.216,50.28,11,400,12880,19850,939.817,0.31,0.32,2.12,0.331,0.007,648,0
649,1654733980,26.22,50.17,10,400,12884,19843,939.818,0.31,0.32,2.14,0.334,0.008,649,0
650,1654733981,26.225,50.12,4,400,12881,19851,939.812,0.31,0.32,2.11,0.329,0.007,650,0
651,1654733982,26.23,50.04,7,400,12886,19845,939.814,0.31,0.32,2.12,0.33,0.007,651,0
652,1654733983,26.235,49.99,1,400,12886,19845,939.805,0.3,0.31,2.07,0.323,0.007,652,0
653,1654733984,26.24,49.93,0,400,12889,19856,939.802,0.3,0.31,2.08,0.324,0.007,653,0
654,1654733985,26.244,49.78,29,400,12868,19824,939.795,0.3,0.31,2.08,0.324,0.007,654,0
655,1654733986,26.249,50.02,34,400,12865,19817,939.798,0.31,0.32,2.12,0.33,0.007,655,0
656,1654733987,26.254,50.6,32,400,12868,19820,939.81,0.31,0.32,2.12,0.331,0.007,656,0
